pollster_id,pollster,methodology,numeric_grade,pollscore,sample_size,pct,party,answer
1554,RMG Research,NA,2.3,-0.4,2000,37,1,1
1554,RMG Research,NA,2.3,-0.4,2000,14,NA,NA
1554,RMG Research,NA,2.3,-0.4,2000,46,0,NA
1554,RMG Research,NA,2.3,-0.4,2000,42,1,1
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1177,47,0,NA
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1177,51,1,1
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1177,40,0,NA
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1177,45,1,1
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1177,14,NA,NA
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1197,48,0,NA
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1197,51,1,1
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1197,43,0,NA
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1197,46,1,1
1205,Marist,Live Phone/Online Panel/Text-to-Web,2.9,-0.9,1197,11,NA,NA
294,McLaughlin,Online Panel,0.5,1.6,1000,43,0,NA
294,McLaughlin,Online Panel,0.5,1.6,1000,49,1,1
294,McLaughlin,Online Panel,0.5,1.6,1000,41,0,0
294,McLaughlin,Online Panel,0.5,1.6,1000,50,1,1
294,McLaughlin,Online Panel,0.5,1.6,1000,34,0,NA
294,McLaughlin,Online Panel,0.5,1.6,1000,38,1,1
294,McLaughlin,Online Panel,0.5,1.6,1000,12,NA,NA
294,McLaughlin,Online Panel,0.5,1.6,1000,2,NA,NA
294,McLaughlin,Online Panel,0.5,1.6,1000,2,NA,NA
294,McLaughlin,Online Panel,0.5,1.6,1000,2,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,753,39.5,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,753,50.4,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,705,40.4,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,705,51,1,1
383,PPP,IVR/Text,1.4,0,837,46,0,NA
383,PPP,IVR/Text,1.4,0,837,45,1,1
1357,St. Pete Polls,IVR/Text-to-Web,2.4,-0.3,1963,41.7,0,NA
1357,St. Pete Polls,IVR/Text-to-Web,2.4,-0.3,1963,47.5,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,48.2,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,51.8,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,40.2,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,43.7,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,5.4,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,1.2,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,1.2,NA,NA
1709,Big Village,Online Panel,1.2,1.7,2026,32.8,0,NA
1709,Big Village,Online Panel,1.2,1.7,2026,36.3,1,1
1709,Big Village,Online Panel,1.2,1.7,2026,9,NA,NA
1709,Big Village,Online Panel,1.2,1.7,2026,1.8,NA,NA
1709,Big Village,Online Panel,1.2,1.7,1628,36.8,0,NA
1709,Big Village,Online Panel,1.2,1.7,1628,39.1,1,1
1709,Big Village,Online Panel,1.2,1.7,1628,8.6,NA,NA
1709,Big Village,Online Panel,1.2,1.7,1628,2.1,NA,NA
1709,Big Village,Online Panel,1.2,1.7,1436,39.5,0,NA
1709,Big Village,Online Panel,1.2,1.7,1436,40.9,1,1
1709,Big Village,Online Panel,1.2,1.7,1436,8.5,NA,NA
1709,Big Village,Online Panel,1.2,1.7,1436,1.8,NA,NA
241,Ipsos,Probability Panel,2.8,-0.9,3356,50,0,NA
241,Ipsos,Probability Panel,2.8,-0.9,3356,48,1,1
241,Ipsos,Probability Panel,2.8,-0.9,4094,34,0,NA
241,Ipsos,Probability Panel,2.8,-0.9,4094,36,1,1
241,Ipsos,Probability Panel,2.8,-0.9,3356,43,0,NA
241,Ipsos,Probability Panel,2.8,-0.9,3356,38,1,1
241,Ipsos,Probability Panel,2.8,-0.9,3356,12,NA,NA
241,Ipsos,Probability Panel,2.8,-0.9,4094,31,0,NA
241,Ipsos,Probability Panel,2.8,-0.9,4094,32,1,1
241,Ipsos,Probability Panel,2.8,-0.9,4094,16,NA,NA
568,YouGov,Online Panel,3,-1.1,1367,42,0,NA
568,YouGov,Online Panel,3,-1.1,1367,44,1,1
1447,Civiqs,Online Panel/Online Ad,2.4,-0.2,1324,45,0,NA
1447,Civiqs,Online Panel/Online Ad,2.4,-0.2,1324,44,1,1
396,Quinnipiac,Live Phone,2.8,-0.5,1487,45,0,NA
396,Quinnipiac,Live Phone,2.8,-0.5,1487,48,1,1
396,Quinnipiac,Live Phone,2.8,-0.5,1487,36,0,NA
396,Quinnipiac,Live Phone,2.8,-0.5,1487,41,1,1
396,Quinnipiac,Live Phone,2.8,-0.5,1487,10,NA,NA
396,Quinnipiac,Live Phone,2.8,-0.5,1487,3,NA,NA
396,Quinnipiac,Live Phone,2.8,-0.5,1487,4,NA,NA
568,YouGov,Online Panel,3,-1.1,990,44,0,NA
568,YouGov,Online Panel,3,-1.1,990,46,1,1
568,YouGov,Online Panel,3,-1.1,992,41,0,NA
568,YouGov,Online Panel,3,-1.1,992,43,1,1
458,Suffolk,Live Phone,2.9,-1,1000,37.5,0,NA
458,Suffolk,Live Phone,2.9,-1,1000,40,1,1
458,Suffolk,Live Phone,2.9,-1,1000,1.8,NA,NA
458,Suffolk,Live Phone,2.9,-1,1000,8.7,NA,NA
458,Suffolk,Live Phone,2.9,-1,1000,2.4,NA,NA
1516,East Carolina University,IVR/Online Panel/Text-to-Web,2.6,-0.5,1298,37.6,0,NA
1516,East Carolina University,IVR/Online Panel/Text-to-Web,2.6,-0.5,1298,48.1,1,1
1516,East Carolina University,IVR/Online Panel/Text-to-Web,2.6,-0.5,1298,4.6,NA,NA
1516,East Carolina University,IVR/Online Panel/Text-to-Web,2.6,-0.5,1298,0.7,NA,NA
1516,East Carolina University,IVR/Online Panel/Text-to-Web,2.6,-0.5,1298,0.5,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,38,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,51.4,1,1
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,38.7,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,51.8,1,1
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,36.4,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,49.9,1,1
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,7,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,37.2,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,50.6,1,1
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,6.5,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,36.3,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,49.5,1,1
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,8.6,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,2.2,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,1.7,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,1.7,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,37.2,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,50,1,1
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,7.9,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,2.2,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,1.4,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,1.4,NA,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,43.4,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1378,56.6,1,1
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,43.7,0,NA
1873,Big Data Poll,Live Phone/Online Panel/Text-to-Web/Text,1.1,0.2,1318,56.3,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1149,47,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1149,49,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1149,42,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1149,42,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1149,9,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1149,2,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1149,2,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1121,45,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1121,49,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1121,39,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1121,43,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1121,10,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1121,1,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1121,2,NA,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1241,38,0,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1241,50,1,1
460,SurveyUSA,Online Panel,2.8,-1.3,1241,32,0,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1241,44,1,1
460,SurveyUSA,Online Panel,2.8,-1.3,1241,13,NA,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1241,38,0,0
460,SurveyUSA,Online Panel,2.8,-1.3,1241,51,1,1
460,SurveyUSA,Online Panel,2.8,-1.3,1241,33,0,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1241,51,1,1
460,SurveyUSA,Online Panel,2.8,-1.3,1241,34,0,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1241,51,1,1
568,YouGov,Online Panel,3,-1.1,1126,48,0,NA
568,YouGov,Online Panel,3,-1.1,1126,51,1,1
1416,HarrisX,Online Panel,1.5,-0.1,2017,48,0,NA
1416,HarrisX,Online Panel,1.5,-0.1,2017,52,1,1
1416,HarrisX,Online Panel,1.5,-0.1,2017,38,0,NA
1416,HarrisX,Online Panel,1.5,-0.1,2017,44,1,1
1416,HarrisX,Online Panel,1.5,-0.1,2017,15,NA,NA
1416,HarrisX,Online Panel,1.5,-0.1,2017,2,NA,NA
1416,HarrisX,Online Panel,1.5,-0.1,2017,2,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1300,44.6,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1300,55.4,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1300,38,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1300,47.1,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1300,5.7,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1300,1.4,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1300,0.8,NA,NA
460,SurveyUSA,Online Panel,2.8,-1.3,598,45,0,NA
460,SurveyUSA,Online Panel,2.8,-1.3,598,50,1,1
1347,Cygnal,Live Phone/Text-to-Web,2.1,-1.1,600,39.8,0,NA
1347,Cygnal,Live Phone/Text-to-Web,2.1,-1.1,600,45.2,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,48,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,52,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,37.1,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,44.2,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,5.4,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,1.9,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,1.1,NA,NA
1102,Emerson,IVR/Online Panel/Email,2.9,-1.1,1350,51,0,NA
1102,Emerson,IVR/Online Panel/Email,2.9,-1.1,1350,49,1,1
1102,Emerson,IVR/Online Panel/Email,2.9,-1.1,1350,41.5,0,NA
1102,Emerson,IVR/Online Panel/Email,2.9,-1.1,1350,43.2,1,1
1102,Emerson,IVR/Online Panel/Email,2.9,-1.1,1350,6,NA,NA
1102,Emerson,IVR/Online Panel/Email,2.9,-1.1,1350,1.6,NA,NA
1102,Emerson,IVR/Online Panel/Email,2.9,-1.1,1350,0.5,NA,NA
461,Susquehanna,NA,2.3,-0.3,450,50,0,NA
461,Susquehanna,NA,2.3,-0.3,450,45,1,1
568,YouGov,Online Panel,3,-1.1,1450,42,0,NA
568,YouGov,Online Panel,3,-1.1,1450,44,1,1
568,YouGov,Online Panel,3,-1.1,1450,37,0,NA
568,YouGov,Online Panel,3,-1.1,1450,34,1,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,33.6,0,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,54.8,1,1
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,28.7,0,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,44.5,1,NA
1800,Noble Predictive Insights,Online Panel,2.4,-0.4,829,40,0,NA
1800,Noble Predictive Insights,Online Panel,2.4,-0.4,829,45,1,1
1800,Noble Predictive Insights,Online Panel,2.4,-0.4,829,33,0,NA
1800,Noble Predictive Insights,Online Panel,2.4,-0.4,829,40,1,1
1800,Noble Predictive Insights,Online Panel,2.4,-0.4,829,11,NA,NA
1800,Noble Predictive Insights,Online Panel,2.4,-0.4,829,4,NA,NA
1800,Noble Predictive Insights,Online Panel,2.4,-0.4,829,2,NA,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,191,36.5,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,191,55.7,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,179,37.8,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,179,57.4,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,740,54.4,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,740,36.3,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,692,56.3,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,692,37.4,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,179,47.6,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,179,42.6,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,170,48.3,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,170,44.1,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,271,57.8,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,271,33.5,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,263,58.8,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,263,33.7,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,270,40.1,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,270,52,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,251,40.2,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,251,53.9,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,216,34.2,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,216,58.4,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,201,34.4,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,201,58.9,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,489,41.5,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,489,49.9,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,458,42.3,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,458,50.9,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,394,46.9,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,394,41.8,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,368,48.6,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,368,42.4,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,125,46.3,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,125,38.7,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,125,46.3,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,125,38.7,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,174,37,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,174,46.3,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,166,38.2,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,166,45.9,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,117,58.2,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,117,27.9,1,1
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,111,59.3,0,NA
1801,Florida Atlantic University/Mainstreet Research,IVR/Text-to-Web,NA,NA,111,28.4,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1115,39,0,NA
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1115,43,1,1
1562,Redfield & Wilton Strategies,Online Panel,1.8,0.4,1115,9,NA,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,35,0,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,55.6,1,1
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,28.3,0,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,48.5,1,1
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,8.2,NA,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,1.1,NA,NA
1102,Emerson,Online Panel/Email/Text-to-Web,2.9,-1.1,1000,0.7,NA,NA
1515,Data for Progress,Online Panel/Text,2.6,-1.2,1120,41,0,NA
1515,Data for Progress,Online Panel/Text,2.6,-1.2,1120,53,1,1
1515,Data for Progress,Online Panel/Text,2.6,-1.2,1120,41,0,NA
1515,Data for Progress,Online Panel/Text,2.6,-1.2,1120,53,1,1
568,YouGov,Online Panel,3,-1.1,1436,48,0,NA
568,YouGov,Online Panel,3,-1.1,1436,52,1,1
241,Ipsos,Probability Panel,2.8,-0.9,1185,36,0,NA
241,Ipsos,Probability Panel,2.8,-0.9,1185,36,1,1
1424,Siena/NYT,Live Phone,3,-1.5,980,43,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,980,48,1,1
1424,Siena/NYT,Live Phone,3,-1.5,980,44,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,980,48,1,1
1424,Siena/NYT,Live Phone,3,-1.5,980,35,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,980,45,1,NA
1424,Siena/NYT,Live Phone,3,-1.5,980,37,0,NA
1424,Siena/NYT,Live Phone,3,-1.5,980,46,1,NA
1424,Siena/NYT,Live Phone,3,-1.5,980,41,0,0
1424,Siena/NYT,Live Phone,3,-1.5,980,47,1,1
1424,Siena/NYT,Live Phone,3,-1.5,980,42,0,0
1424,Siena/NYT,Live Phone,3,-1.5,980,48,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,38,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,41,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,13,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,3,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,2,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,47,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,49,1,1
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,35,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,28,1,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,24,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,5,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,2,NA,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,42,0,NA
1597,Beacon/Shaw,Live Phone/Text-to-Web,2.8,-1.1,1262,50,1,NA
437,Selzer,Live Phone,2.8,-1.2,640,33,0,NA
437,Selzer,Live Phone,2.8,-1.2,640,48,1,1
1416,HarrisX,Online Panel,1.5,-0.1,3021,48,0,NA
1416,HarrisX,Online Panel,1.5,-0.1,3021,52,1,1
1416,HarrisX,Online Panel,1.5,-0.1,3021,38,0,NA
1416,HarrisX,Online Panel,1.5,-0.1,3021,43,1,1
1416,HarrisX,Online Panel,1.5,-0.1,3021,14,NA,NA
1416,HarrisX,Online Panel,1.5,-0.1,3021,3,NA,NA
1416,HarrisX,Online Panel,1.5,-0.1,3021,2,NA,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1603,42,0,NA
460,SurveyUSA,Online Panel,2.8,-1.3,1603,38,1,1
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,35,0,NA
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,40,1,1
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,9,NA,NA
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,2,NA,NA
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,1,NA,NA
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,1,NA,NA
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,0,NA,NA
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,45,0,NA
1822,Fabrizio/GBAO,Live Phone/Text-to-Web,NA,NA,1745,47,1,1
800,Kaiser Family Foundation,Probability Panel,2.5,-0.3,1072,47,0,NA
800,Kaiser Family Foundation,Probability Panel,2.5,-0.3,1072,44,1,1
568,YouGov,Online Panel,3,-1.1,1498,44,0,NA
568,YouGov,Online Panel,3,-1.1,1498,44,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,56.5,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,35.1,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,50.8,0,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,31.5,1,1
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,6.4,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,2,NA,NA
1102,Emerson,IVR/Online Panel/Text-to-Web/Email,2.9,-1.1,1000,0.9,NA,NA
1363,UC Berkeley,Online Panel,2.5,-0.2,6536,40,0,NA
1363,UC Berkeley,Online Panel,2.5,-0.2,6536,28,1,1
1363,UC Berkeley,Online Panel,2.5,-0.2,6536,11,NA,NA
1363,UC Berkeley,Online Panel,2.5,-0.2,6536,3,NA,NA
1363,UC Berkeley,Online Panel,2.5,-0.2,6536,2,NA,NA
1363,UC Berkeley,Online Panel,2.5,-0.2,6536,52,0,NA
1363,UC Berkeley,Online Panel,2.5,-0.2,6536,34,1,1
399,Rasmussen,IVR/Online Panel,2.1,-0.5,1001,40,0,NA
399,Rasmussen,IVR/Online Panel,2.1,-0.5,1001,47,1,1
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,42,0,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,46,1,1
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,37,0,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,41,1,1
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,13,NA,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,6,NA,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,3,NA,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,36,0,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,42,1,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,36,0,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,33,1,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,20,NA,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,7,NA,NA
1474,University of Texas at Tyler,Live Phone/Online Panel,1.8,0.1,1167,3,NA,NA
